gid0,species_pct,species_included,cumarea,totparea,cmbparea,totarea,parea_pct,bname,cname,tcmbparea,cname0,unregion2,wbincomegroup
AUT,65,28,529.267259972301,24810.1600800761,25339.4273400484,83949.3091852799,30.1841999487133,Austria_AUT,Austria,25339.4273400484,Austria,Europe,High income
AUT,70,30,542.462329220724,24810.1600800761,25352.6224092968,83949.3091852799,30.1999178496424,Austria_AUT,Austria,25352.6224092968,Austria,Europe,High income
AUT,75,32,563.799197278806,24810.1600800761,25373.9592773549,83949.3091852799,30.2253342208611,Austria_AUT,Austria,25373.9592773549,Austria,Europe,High income
AUT,80,34,590.497912006069,24810.1600800761,25400.6579920822,83949.3091852799,30.2571375971919,Austria_AUT,Austria,25400.6579920822,Austria,Europe,High income
AUT,85,36,632.051275477349,24810.1600800761,25442.2113555535,83949.3091852799,30.3066357573013,Austria_AUT,Austria,25442.2113555535,Austria,Europe,High income
AUT,90,38,691.640379787789,24810.1600800761,25501.8004598639,83949.3091852799,30.3776180022879,Austria_AUT,Austria,25501.8004598639,Austria,Europe,High income
AUT,95,40,720.091505251144,24810.1600800761,25530.2515853272,83949.3091852799,30.4115088415806,Austria_AUT,Austria,25530.2515853272,Austria,Europe,High income
AUT,100,42,759.451820660958,24810.1600800761,25569.6119007371,83949.3091852799,30.4583946537354,Austria_AUT,Austria,25569.6119007371,Austria,Europe,High income
AZE,0,0,0,18788.3273762453,18788.3273762453,85888.9938284775,21.875128044655,Azerbaijan_AZE,Azerbaijan,18788.3273762453,Azerbaijan,Asia,Upper middle income
AZE,5,1,2.34006183395841,18788.3273762453,18790.6674380793,85888.9938284775,21.8778525635133,Azerbaijan_AZE,Azerbaijan,18790.6674380793,Azerbaijan,Asia,Upper middle income
AZE,10,1,4.68012366791683,18788.3273762453,18793.0074999132,85888.9938284775,21.8805770823714,Azerbaijan_AZE,Azerbaijan,18793.0074999132,Azerbaijan,Asia,Upper middle income
AZE,15,1,7.02018550187524,18788.3273762453,18795.3475617472,85888.9938284775,21.8833016012296,Azerbaijan_AZE,Azerbaijan,18795.3475617472,Azerbaijan,Asia,Upper middle income
AZE,20,1,9.36024733583365,18788.3273762453,18797.6876235811,85888.9938284775,21.8860261200877,Azerbaijan_AZE,Azerbaijan,18797.6876235811,Azerbaijan,Asia,Upper middle income
AZE,25,1,11.7003091697921,18788.3273762453,18800.0276854151,85888.9938284775,21.8887506389459,Azerbaijan_AZE,Azerbaijan,18800.0276854151,Azerbaijan,Asia,Upper middle income
AZE,30,1,14.0403710037505,18788.3273762453,18802.3677472491,85888.9938284775,21.8914751578042,Azerbaijan_AZE,Azerbaijan,18802.3677472491,Azerbaijan,Asia,Upper middle income
AZE,35,1,16.3804328377089,18788.3273762453,18804.707809083,85888.9938284775,21.8941996766623,Azerbaijan_AZE,Azerbaijan,18804.707809083,Azerbaijan,Asia,Upper middle income
AZE,40,1,18.7204946716673,18788.3273762453,18807.047870917,85888.9938284775,21.8969241955205,Azerbaijan_AZE,Azerbaijan,18807.047870917,Azerbaijan,Asia,Upper middle income
AZE,45,1,21.0605565056257,18788.3273762453,18809.3879327509,85888.9938284775,21.8996487143786,Azerbaijan_AZE,Azerbaijan,18809.3879327509,Azerbaijan,Asia,Upper middle income
AZE,50,1,23.4006183395841,18788.3273762453,18811.7279945849,85888.9938284775,21.9023732332368,Azerbaijan_AZE,Azerbaijan,18811.7279945849,Azerbaijan,Asia,Upper middle income
AZE,55,1,25.7406801735426,18788.3273762453,18814.0680564188,85888.9938284775,21.905097752095,Azerbaijan_AZE,Azerbaijan,18814.0680564188,Azerbaijan,Asia,Upper middle income
AZE,60,1,28.080742007501,18788.3273762453,18816.4081182528,85888.9938284775,21.9078222709532,Azerbaijan_AZE,Azerbaijan,18816.4081182528,Azerbaijan,Asia,Upper middle income
AZE,65,1,30.4208038414594,18788.3273762453,18818.7481800868,85888.9938284775,21.9105467898114,Azerbaijan_AZE,Azerbaijan,18818.7481800868,Azerbaijan,Asia,Upper middle income
AZE,70,1,32.7608656754178,18788.3273762453,18821.0882419207,85888.9938284775,21.9132713086695,Azerbaijan_AZE,Azerbaijan,18821.0882419207,Azerbaijan,Asia,Upper middle income
AZE,75,1,35.1009275093762,18788.3273762453,18823.4283037547,85888.9938284775,21.9159958275278,Azerbaijan_AZE,Azerbaijan,18823.4283037547,Azerbaijan,Asia,Upper middle income
AZE,80,1,37.4409893433346,18788.3273762453,18825.7683655886,85888.9938284775,21.9187203463859,Azerbaijan_AZE,Azerbaijan,18825.7683655886,Azerbaijan,Asia,Upper middle income
AZE,85,1,39.781051177293,18788.3273762453,18828.1084274226,85888.9938284775,21.9214448652441,Azerbaijan_AZE,Azerbaijan,18828.1084274226,Azerbaijan,Asia,Upper middle income
AZE,90,1,42.1211130112514,18788.3273762453,18830.4484892566,85888.9938284775,21.9241693841023,Azerbaijan_AZE,Azerbaijan,18830.4484892566,Azerbaijan,Asia,Upper middle income
AZE,95,1,44.4611748452099,18788.3273762453,18832.7885510905,85888.9938284775,21.9268939029604,Azerbaijan_AZE,Azerbaijan,18832.7885510905,Azerbaijan,Asia,Upper middle income
AZE,100,1,46.8012366791683,18788.3273762453,18835.1286129245,85888.9938284775,21.9296184218187,Azerbaijan_AZE,Azerbaijan,18835.1286129245,Azerbaijan,Asia,Upper middle income
BDI,0,0,30.7021038052961,1389.65435999728,1420.35646380258,26832.2118954312,5.29347513107717,Burundi_BDI,Burundi,1420.35646380258,Burundi,Africa,Low income
BDI,5,2,79.8235250508531,1389.65435999728,1469.47788504813,26832.2118954312,5.47654397921009,Burundi_BDI,Burundi,1469.47788504813,Burundi,Africa,Low income
BDI,10,4,128.946943004895,1389.65435999728,1518.60130300217,26832.2118954312,5.65962026880366,Burundi_BDI,Burundi,1518.60130300217,Burundi,Africa,Low income
BDI,15,5,203.413090862909,1389.65435999728,1593.06745086019,26832.2118954312,5.93714546183741,Burundi_BDI,Burundi,1593.06745086019,Burundi,Africa,Low income
BDI,20,7,284.403699155246,1389.65435999728,1674.05805915253,26832.2118954312,6.23898643047604,Burundi_BDI,Burundi,1674.05805915253,Burundi,Africa,Low income
BDI,25,8,308.981429916804,1389.65435999728,1698.63578991408,26832.2118954312,6.33058428628209,Burundi_BDI,Burundi,1698.63578991408,Burundi,Africa,Low income
BDI,30,10,333.559160678363,1389.65435999728,1723.21352067564,26832.2118954312,6.42218214208817,Burundi_BDI,Burundi,1723.21352067564,Burundi,Africa,Low income
BDI,35,12,358.136891439922,1389.65435999728,1747.7912514372,26832.2118954312,6.51377999789425,Burundi_BDI,Burundi,1747.7912514372,Burundi,Africa,Low income
BDI,40,13,394.987439864939,1389.65435999728,1784.64179986222,26832.2118954312,6.65111697394614,Burundi_BDI,Burundi,1784.64179986222,Burundi,Africa,Low income
BDI,45,15,415.454658199693,1389.65435999728,1805.10901819697,26832.2118954312,6.72739550966475,Burundi_BDI,Burundi,1805.10901819697,Burundi,Africa,Low income
BDI,50,16,431.828141141059,1389.65435999728,1821.48250113834,26832.2118954312,6.78841725101496,Burundi_BDI,Burundi,1821.48250113834,Burundi,Africa,Low income
BDI,55,18,448.150397877902,1389.65435999728,1837.80475787518,26832.2118954312,6.84924807927634,Burundi_BDI,Burundi,1837.80475787518,Burundi,Africa,Low income
BDI,60,20,465.502215922519,1389.65435999728,1855.1565759198,26832.2118954312,6.91391594233677,Burundi_BDI,Burundi,1855.1565759198,Burundi,Africa,Low income
BDI,65,21,490.060963121556,1389.65435999728,1879.71532311884,26832.2118954312,7.00544304899032,Burundi_BDI,Burundi,1879.71532311884,Burundi,Africa,Low income
BDI,70,23,529.971751665854,1389.65435999728,1919.62611166313,26832.2118954312,7.15418512325475,Burundi_BDI,Burundi,1919.62611166313,Burundi,Africa,Low income
BDI,75,24,554.541796248344,1389.65435999728,1944.19615624562,26832.2118954312,7.24575433371806,Burundi_BDI,Burundi,1944.19615624562,Burundi,Africa,Low income
BDI,80,26,603.657420905442,1389.65435999728,1993.31178090272,26832.2118954312,7.42880157875515,Burundi_BDI,Burundi,1993.31178090272,Burundi,Africa,Low income
BDI,85,28,627.221987299879,1389.65435999728,2016.87634729716,26832.2118954312,7.51662350892727,Burundi_BDI,Burundi,2016.87634729716,Burundi,Africa,Low income
BDI,90,29,659.321950537863,1389.65435999728,2048.97631053514,26832.2118954312,7.63625570087282,Burundi_BDI,Burundi,2048.97631053514,Burundi,Africa,Low income
BDI,95,31,708.467616278643,1389.65435999728,2098.12197627592,26832.2118954312,7.8194149049381,Burundi_BDI,Burundi,2098.12197627592,Burundi,Africa,Low income
BDI,100,32,757.601826821417,1389.65435999728,2147.2561868187,26832.2118954312,8.00253141704028,Burundi_BDI,Burundi,2147.2561868187,Burundi,Africa,Low income
BEL,0,0,0,4976.51099723425,4976.51099723425,30594.9308285546,16.2658024138744,Belgium_BEL,Belgium,4976.51099723425,Belgium,Europe,High income
BEL,5,1,5.8426773737701,4976.51099723425,4982.35367460802,30594.9308285546,16.2848992943561,Belgium_BEL,Belgium,4982.35367460802,Belgium,Europe,High income
BEL,10,1,11.6853547475402,4976.51099723425,4988.19635198179,30594.9308285546,16.3039961748377,Belgium_BEL,Belgium,4988.19635198179,Belgium,Europe,High income
BEL,15,1,17.5280321213103,4976.51099723425,4994.03902935556,30594.9308285546,16.3230930553194,Belgium_BEL,Belgium,4994.03902935556,Belgium,Europe,High income
BEL,20,1,23.3707094950804,4976.51099723425,4999.88170672933,30594.9308285546,16.342189935801,Belgium_BEL,Belgium,4999.88170672933,Belgium,Europe,High income
BEL,25,1,29.2133868688505,4976.51099723425,5005.7243841031,30594.9308285546,16.3612868162827,Belgium_BEL,Belgium,5005.7243841031,Belgium,Europe,High income
BEL,30,2,34.2991874860138,4976.51099723425,5010.81018472026,30594.9308285546,16.3779098334931,Belgium_BEL,Belgium,5010.81018472026,Belgium,Europe,High income
BEL,35,2,39.384988103177,4976.51099723425,5015.89598533743,30594.9308285546,16.3945328507036,Belgium_BEL,Belgium,5015.89598533743,Belgium,Europe,High income
BEL,40,2,44.4707887203403,4976.51099723425,5020.98178595459,30594.9308285546,16.4111558679141,Belgium_BEL,Belgium,5020.98178595459,Belgium,Europe,High income
BEL,45,2,49.5565893375035,4976.51099723425,5026.06758657175,30594.9308285546,16.4277788851245,Belgium_BEL,Belgium,5026.06758657175,Belgium,Europe,High income
BEL,50,2,54.6423899546668,4976.51099723425,5031.15338718892,30594.9308285546,16.444401902335,Belgium_BEL,Belgium,5031.15338718892,Belgium,Europe,High income
BEL,55,3,58.1862847471085,4976.51099723425,5034.69728198136,30594.9308285546,16.4559851767418,Belgium_BEL,Belgium,5034.69728198136,Belgium,Europe,High income
BEL,60,3,61.7301795395502,4976.51099723425,5038.2411767738,30594.9308285546,16.4675684511486,Belgium_BEL,Belgium,5038.2411767738,Belgium,Europe,High income
BEL,65,3,65.2740743319919,4976.51099723425,5041.78507156624,30594.9308285546,16.4791517255554,Belgium_BEL,Belgium,5041.78507156624,Belgium,Europe,High income
BEL,70,3,68.8179691244336,4976.51099723425,5045.32896635868,30594.9308285546,16.4907349999622,Belgium_BEL,Belgium,5045.32896635868,Belgium,Europe,High income
BEL,75,3,72.3618639168753,4976.51099723425,5048.87286115113,30594.9308285546,16.502318274369,Belgium_BEL,Belgium,5048.87286115113,Belgium,Europe,High income
BEL,80,4,76.1929385732443,4976.51099723425,5052.7039358075,30594.9308285546,16.5148402005595,Belgium_BEL,Belgium,5052.7039358075,Belgium,Europe,High income
BEL,85,4,80.0240132296132,4976.51099723425,5056.53501046386,30594.9308285546,16.5273621267499,Belgium_BEL,Belgium,5056.53501046386,Belgium,Europe,High income
BEL,90,4,83.8550878859821,4976.51099723425,5060.36608512023,30594.9308285546,16.5398840529403,Belgium_BEL,Belgium,5060.36608512023,Belgium,Europe,High income
BEL,95,4,87.686162542351,4976.51099723425,5064.1971597766,30594.9308285546,16.5524059791308,Belgium_BEL,Belgium,5064.1971597766,Belgium,Europe,High income
BEL,100,4,91.5172371987199,4976.51099723425,5068.02823443297,30594.9308285546,16.5649279053212,Belgium_BEL,Belgium,5068.02823443297,Belgium,Europe,High income
BEN,0,0,0,27197.2224109296,27197.2224109296,115029.00238166,23.6437957800335,Benin_BEN,Benin,27197.2224109296,Benin,Africa,Lower middle income
BEN,5,2,1183.58073903217,27197.2224109296,28380.8031499618,115029.00238166,24.6727369292449,Benin_BEN,Benin,28380.8031499618,Benin,Africa,Lower middle income
BEN,10,4,1273.01306851904,27197.2224109296,28470.2354794486,115029.00238166,24.7504845647412,Benin_BEN,Benin,28470.2354794486,Benin,Africa,Lower middle income
BEN,15,5,1319.94936899541,27197.2224109296,28517.171779925,115029.00238166,24.7912884485485,Benin_BEN,Benin,28517.171779925,Benin,Africa,Lower middle income
BEN,20,7,1366.88566947177,27197.2224109296,28564.1080804014,115029.00238166,24.8320923323557,Benin_BEN,Benin,28564.1080804014,Benin,Africa,Lower middle income
BEN,25,8,1597.17231200264,27197.2224109296,28794.3947229322,115029.00238166,25.0322910976781,Benin_BEN,Benin,28794.3947229322,Benin,Africa,Lower middle income
BEN,30,10,1753.39231152986,27197.2224109296,28950.6147224595,115029.00238166,25.168100325171,Benin_BEN,Benin,28950.6147224595,Benin,Africa,Lower middle income
BEN,35,11,1812.36253720974,27197.2224109296,29009.5849481393,115029.00238166,25.2193658533933,Benin_BEN,Benin,29009.5849481393,Benin,Africa,Lower middle income
BEN,40,13,1944.17610074307,27197.2224109296,29141.3985116727,115029.00238166,25.3339574440393,Benin_BEN,Benin,29141.3985116727,Benin,Africa,Lower middle income
BEN,45,14,2109.8523057752,27197.2224109296,29307.0747167048,115029.00238166,25.4779873857078,Benin_BEN,Benin,29307.0747167048,Benin,Africa,Lower middle income
BEN,50,16,2167.79569041826,27197.2224109296,29365.0181013479,115029.00238166,25.5283602338099,Benin_BEN,Benin,29365.0181013479,Benin,Africa,Lower middle income
BEN,55,18,2234.76910737748,27197.2224109296,29431.9915183071,115029.00238166,25.5865833041422,Benin_BEN,Benin,29431.9915183071,Benin,Africa,Lower middle income
BEN,60,19,2300.05010361979,27197.2224109296,29497.2725145494,115029.00238166,25.6433350753396,Benin_BEN,Benin,29497.2725145494,Benin,Africa,Lower middle income
BEN,65,21,2362.651433727,27197.2224109296,29559.8738446566,115029.00238166,25.6977572895734,Benin_BEN,Benin,29559.8738446566,Benin,Africa,Lower middle income
BEN,70,22,2493.11102188094,27197.2224109296,29690.3334328105,115029.00238166,25.8111718071757,Benin_BEN,Benin,29690.3334328105,Benin,Africa,Lower middle income
BEN,75,24,2682.22700875759,27197.2224109296,29879.4494196872,115029.00238166,25.975579028799,Benin_BEN,Benin,29879.4494196872,Benin,Africa,Lower middle income
BEN,80,25,2747.87983961151,27197.2224109296,29945.1022505411,115029.00238166,26.0326540529187,Benin_BEN,Benin,29945.1022505411,Benin,Africa,Lower middle income
BEN,85,27,3861.88845706914,27197.2224109296,31059.1108679987,115029.00238166,27.0011129584053,Benin_BEN,Benin,31059.1108679987,Benin,Africa,Lower middle income
BEN,90,28,3909.89117556655,27197.2224109296,31107.1135864962,115029.00238166,27.0428439284247,Benin_BEN,Benin,31107.1135864962,Benin,Africa,Lower middle income
BEN,95,30,4042.70017286181,27197.2224109296,31239.9225837914,115029.00238166,27.1583008954029,Benin_BEN,Benin,31239.9225837914,Benin,Africa,Lower middle income
BEN,100,31,4181.71031580444,27197.2224109296,31378.932726734,115029.00238166,27.2791488033778,Benin_BEN,Benin,31378.932726734,Benin,Africa,Lower middle income
BFA,0,0,0,44858.6938639545,44858.6938639545,273316.660547294,16.4127184102603,Burkina_Faso_BFA,Burkina_Faso,44858.6938639545,Burkina Faso,Africa,Low income
BFA,5,1,112.065467404479,44858.6938639545,44970.759331359,273316.660547294,16.4537204725496,Burkina_Faso_BFA,Burkina_Faso,44970.759331359,Burkina Faso,Africa,Low income
BFA,10,1,224.130934808958,44858.6938639545,45082.8247987635,273316.660547294,16.4947225348388,Burkina_Faso_BFA,Burkina_Faso,45082.8247987635,Burkina Faso,Africa,Low income
BFA,15,2,336.196402213437,44858.6938639545,45194.8902661679,273316.660547294,16.5357245971281,Burkina_Faso_BFA,Burkina_Faso,45194.8902661679,Burkina Faso,Africa,Low income
BFA,20,2,448.261869617915,44858.6938639545,45306.9557335724,273316.660547294,16.5767266594173,Burkina_Faso_BFA,Burkina_Faso,45306.9557335724,Burkina Faso,Africa,Low income
BFA,25,2,560.327337022394,44858.6938639545,45419.0212009769,273316.660547294,16.6177287217066,Burkina_Faso_BFA,Burkina_Faso,45419.0212009769,Burkina Faso,Africa,Low income
BFA,30,3,672.726665907665,44858.6938639545,45531.4205298622,273316.660547294,16.658852935891,Burkina_Faso_BFA,Burkina_Faso,45531.4205298622,Burkina Faso,Africa,Low income
BFA,35,3,785.960648494913,44858.6938639545,45644.6545124494,273316.660547294,16.7002825298135,Burkina_Faso_BFA,Burkina_Faso,45644.6545124494,Burkina Faso,Africa,Low income
BFA,40,3,899.194631082162,44858.6938639545,45757.8884950367,273316.660547294,16.741712123736,Burkina_Faso_BFA,Burkina_Faso,45757.8884950367,Burkina Faso,Africa,Low income
BFA,45,4,972.947104514103,44858.6938639545,45831.6409684686,273316.660547294,16.7686963819529,Burkina_Faso_BFA,Burkina_Faso,45831.6409684686,Burkina Faso,Africa,Low income
BFA,50,4,994.057565738965,44858.6938639545,45852.7514296935,273316.660547294,16.7764201925624,Burkina_Faso_BFA,Burkina_Faso,45852.7514296935,Burkina Faso,Africa,Low income
BFA,55,4,1015.16802696383,44858.6938639545,45873.8618909183,273316.660547294,16.7841440031719,Burkina_Faso_BFA,Burkina_Faso,45873.8618909183,Burkina Faso,Africa,Low income
BFA,60,5,1036.27848818869,44858.6938639545,45894.9723521432,273316.660547294,16.7918678137814,Burkina_Faso_BFA,Burkina_Faso,45894.9723521432,Burkina Faso,Africa,Low income
BFA,65,5,1057.38894941355,44858.6938639545,45916.0828133681,273316.660547294,16.7995916243909,Burkina_Faso_BFA,Burkina_Faso,45916.0828133681,Burkina Faso,Africa,Low income
BFA,70,5,1078.49941063842,44858.6938639545,45937.1932745929,273316.660547294,16.8073154350004,Burkina_Faso_BFA,Burkina_Faso,45937.1932745929,Burkina Faso,Africa,Low income
BFA,75,6,1093.49651106368,44858.6938639545,45952.1903750182,273316.660547294,16.8128025137592,Burkina_Faso_BFA,Burkina_Faso,45952.1903750182,Burkina Faso,Africa,Low income
